Ward Code,Ward,District Code,Disctrict,City Code,City/Province
09757,Xã Thanh Đa,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09760,Xã Trạch Mỹ Lộc,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09763,Xã Phúc Hòa,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09766,Xã Ngọc Tảo,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09769,Xã Phụng Thượng,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09772,Xã Tam Thuấn,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09775,Xã Tam Hiệp,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09778,Xã Hiệp Thuận,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09781,Xã Liên Hiệp,272,Huyện Phúc Thọ,01,Thành phố Hà Nội
09784,Thị trấn Phùng,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09787,Xã Trung Châu,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09790,Xã Thọ An,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09793,Xã Thọ Xuân,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09796,Xã Hồng Hà,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09799,Xã Liên Hồng,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09802,Xã Liên Hà,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09805,Xã Hạ Mỗ,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09808,Xã Liên Trung,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09811,Xã Phương Đình,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09814,Xã Thượng Mỗ,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09817,Xã Tân Hội,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09820,Xã Tân Lập,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09823,Xã Đan Phượng,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09826,Xã Đồng Tháp,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09829,Xã Song Phượng,273,Huyện Đan Phượng,01,Thành phố Hà Nội
09832,Thị trấn Trạm Trôi,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09835,Xã Đức Thượng,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09838,Xã Minh Khai,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09841,Xã Dương Liễu,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09844,Xã Di Trạch,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09847,Xã Đức Giang,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09850,Xã Cát Quế,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09853,Xã Kim Chung,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09856,Xã Yên Sở,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09859,Xã Sơn Đồng,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09862,Xã Vân Canh,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09865,Xã Đắc Sở,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09868,Xã Lại Yên,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09871,Xã Tiền Yên,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09874,Xã Song Phương,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09877,Xã An Khánh,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09880,Xã An Thượng,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09883,Xã Vân Côn,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09889,Xã La Phù,274,Huyện Hoài Đức,01,Thành phố Hà Nội
09892,Xã Đông La,274,Huyện Hoài Đức,01,Thành phố Hà Nội
04939,Xã Đông Xuân,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09895,Thị trấn Quốc Oai,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09898,Xã Sài Sơn,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09901,Xã Phượng Cách,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09904,Xã Yên Sơn,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09907,Xã Ngọc Liệp,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09910,Xã Ngọc Mỹ,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09913,Xã Liệp Tuyết,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09916,Xã Thạch Thán,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09919,Xã Đồng Quang,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09922,Xã Phú Cát,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09925,Xã Tuyết Nghĩa,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09928,Xã Nghĩa Hương,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09931,Xã Cộng Hòa,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09934,Xã Tân Phú,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09937,Xã Đại Thành,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09940,Xã Phú Mãn,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09943,Xã Cấn Hữu,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09946,Xã Tân Hòa,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09949,Xã Hòa Thạch,275,Huyện Quốc Oai,01,Thành phố Hà Nội
09952,Xã Đông Yên,275,Huyện Quốc Oai,01,Thành phố Hà Nội
04927,Xã Yên Trung,276,Huyện Thạch Thất,01,Thành phố Hà Nội
04930,Xã Yên Bình,276,Huyện Thạch Thất,01,Thành phố Hà Nội
04936,Xã Tiến Xuân,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09955,Thị trấn Liên Quan,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09958,Xã Đại Đồng,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09961,Xã Cẩm Yên,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09964,Xã Lại Thượng,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09967,Xã Phú Kim,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09970,Xã Hương Ngải,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09973,Xã Canh Nậu,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09976,Xã Kim Quan,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09979,Xã Dị Nậu,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09982,Xã Bình Yên,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09985,Xã Chàng Sơn,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09988,Xã Thạch Hoà,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09991,Xã Cần Kiệm,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09994,Xã Hữu Bằng,276,Huyện Thạch Thất,01,Thành phố Hà Nội
09997,Xã Phùng Xá,276,Huyện Thạch Thất,01,Thành phố Hà Nội
10000,Xã Tân Xã,276,Huyện Thạch Thất,01,Thành phố Hà Nội
10003,Xã Thạch Xá,276,Huyện Thạch Thất,01,Thành phố Hà Nội
10006,Xã Bình Phú,276,Huyện Thạch Thất,01,Thành phố Hà Nội
10009,Xã Hạ Bằng,276,Huyện Thạch Thất,01,Thành phố Hà Nội
10012,Xã Đồng Trúc,276,Huyện Thạch Thất,01,Thành phố Hà Nội
10015,Thị trấn Chúc Sơn,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10018,Thị trấn Xuân Mai,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10021,Xã Phụng Châu,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10024,Xã Tiên Phương,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10027,Xã Đông Sơn,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10030,Xã Đông Phương Yên,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10033,Xã Phú Nghĩa,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10039,Xã Trường Yên,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10042,Xã Ngọc Hòa,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10045,Xã Thủy Xuân Tiên,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10048,Xã Thanh Bình,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10051,Xã Trung Hòa,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10054,Xã Đại Yên,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10057,Xã Thụy Hương,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10060,Xã Tốt Động,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10063,Xã Lam Điền,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10066,Xã Tân Tiến,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10069,Xã Nam Phương Tiến,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10072,Xã Hợp Đồng,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10075,Xã Hoàng Văn Thụ,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10078,Xã Hoàng Diệu,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10081,Xã Hữu Văn,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10084,Xã Quảng Bị,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10087,Xã Mỹ Lương,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10090,Xã Thượng Vực,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10093,Xã Hồng Phong,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10096,Xã Đồng Phú,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10099,Xã Trần Phú,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10102,Xã Văn Võ,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10105,Xã Đồng Lạc,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10108,Xã Hòa Chính,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10111,Xã Phú Nam An,277,Huyện Chương Mỹ,01,Thành phố Hà Nội
10114,Thị trấn Kim Bài,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10120,Xã Cự Khê,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10126,Xã Bích Hòa,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10129,Xã Mỹ Hưng,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10132,Xã Cao Viên,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10135,Xã Bình Minh,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10138,Xã Tam Hưng,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10141,Xã Thanh Cao,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10144,Xã Thanh Thùy,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10147,Xã Thanh Mai,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10150,Xã Thanh Văn,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10153,Xã Đỗ Động,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10156,Xã Kim An,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10159,Xã Kim Thư,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10162,Xã Phương Trung,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10165,Xã Tân Ước,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10168,Xã Dân Hòa,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10171,Xã Liên Châu,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10174,Xã Cao Dương,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10177,Xã Xuân Dương,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10180,Xã Hồng Dương,278,Huyện Thanh Oai,01,Thành phố Hà Nội
10183,Thị trấn Thường Tín,279,Huyện Thường Tín,01,Thành phố Hà Nội
10186,Xã Ninh Sở,279,Huyện Thường Tín,01,Thành phố Hà Nội
10189,Xã Nhị Khê,279,Huyện Thường Tín,01,Thành phố Hà Nội
10192,Xã Duyên Thái,279,Huyện Thường Tín,01,Thành phố Hà Nội
10195,Xã Khánh Hà,279,Huyện Thường Tín,01,Thành phố Hà Nội
10198,Xã Hòa Bình,279,Huyện Thường Tín,01,Thành phố Hà Nội
10201,Xã Văn Bình,279,Huyện Thường Tín,01,Thành phố Hà Nội
10204,Xã Hiền Giang,279,Huyện Thường Tín,01,Thành phố Hà Nội
10207,Xã Hồng Vân,279,Huyện Thường Tín,01,Thành phố Hà Nội
10210,Xã Vân Tảo,279,Huyện Thường Tín,01,Thành phố Hà Nội
10213,Xã Liên Phương,279,Huyện Thường Tín,01,Thành phố Hà Nội
10216,Xã Văn Phú,279,Huyện Thường Tín,01,Thành phố Hà Nội
10219,Xã Tự Nhiên,279,Huyện Thường Tín,01,Thành phố Hà Nội
10222,Xã Tiền Phong,279,Huyện Thường Tín,01,Thành phố Hà Nội
10225,Xã Hà Hồi,279,Huyện Thường Tín,01,Thành phố Hà Nội
10228,Xã Thư Phú,279,Huyện Thường Tín,01,Thành phố Hà Nội
10231,Xã Nguyễn Trãi,279,Huyện Thường Tín,01,Thành phố Hà Nội
10234,Xã Quất Động,279,Huyện Thường Tín,01,Thành phố Hà Nội
10237,Xã Chương Dương,279,Huyện Thường Tín,01,Thành phố Hà Nội
10240,Xã Tân Minh,279,Huyện Thường Tín,01,Thành phố Hà Nội
10243,Xã Lê Lợi,279,Huyện Thường Tín,01,Thành phố Hà Nội
10246,Xã Thắng Lợi,279,Huyện Thường Tín,01,Thành phố Hà Nội
10249,Xã Dũng Tiến,279,Huyện Thường Tín,01,Thành phố Hà Nội
10252,Xã Thống Nhất,279,Huyện Thường Tín,01,Thành phố Hà Nội
10255,Xã Nghiêm Xuyên,279,Huyện Thường Tín,01,Thành phố Hà Nội
10258,Xã Tô Hiệu,279,Huyện Thường Tín,01,Thành phố Hà Nội
10261,Xã Văn Tự,279,Huyện Thường Tín,01,Thành phố Hà Nội
10264,Xã Vạn Điểm,279,Huyện Thường Tín,01,Thành phố Hà Nội
10267,Xã Minh Cường,279,Huyện Thường Tín,01,Thành phố Hà Nội
10270,Thị trấn Phú Minh,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10273,Thị trấn Phú Xuyên,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10276,Xã Hồng Minh,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10279,Xã Phượng Dực,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10282,Xã Nam Tiến,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10288,Xã Tri Trung,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10291,Xã Đại Thắng,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10294,Xã Phú Túc,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10297,Xã Văn Hoàng,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10300,Xã Hồng Thái,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10303,Xã Hoàng Long,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10306,Xã Quang Trung,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10309,Xã Nam Phong,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10312,Xã Nam Triều,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10315,Xã Tân Dân,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10318,Xã Sơn Hà,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10321,Xã Chuyên Mỹ,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10324,Xã Khai Thái,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10327,Xã Phúc Tiến,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10330,Xã Vân Từ,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10333,Xã Tri Thủy,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10336,Xã Đại Xuyên,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10339,Xã Phú Yên,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10342,Xã Bạch Hạ,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10345,Xã Quang Lãng,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10348,Xã Châu Can,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10351,Xã Minh Tân,280,Huyện Phú Xuyên,01,Thành phố Hà Nội
10354,Thị trấn Vân Đình,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10357,Xã Viên An,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10360,Xã Viên Nội,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10363,Xã Hoa Sơn,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10366,Xã Quảng Phú Cầu,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10369,Xã Trường Thịnh,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10372,Xã Cao Thành,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10375,Xã Liên Bạt,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10378,Xã Sơn Công,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10381,Xã Đồng Tiến,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10384,Xã Phương Tú,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10387,Xã Trung Tú,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10390,Xã Đồng Tân,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10393,Xã Tảo Dương Văn,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10396,Xã Vạn Thái,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10399,Xã Minh Đức,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10402,Xã Hòa Lâm,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10405,Xã Hòa Xá,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10408,Xã Trầm Lộng,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10411,Xã Kim Đường,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10414,Xã Hòa Nam,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10417,Xã Hòa Phú,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10420,Xã Đội Bình,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10423,Xã Đại Hùng,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10426,Xã Đông Lỗ,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10429,Xã Phù Lưu,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10432,Xã Đại Cường,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10435,Xã Lưu Hoàng,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10438,Xã Hồng Quang,281,Huyện Ứng Hòa,01,Thành phố Hà Nội
10441,Thị trấn Đại Nghĩa,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10444,Xã Đồng Tâm,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10447,Xã Thượng Lâm,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10450,Xã Tuy Lai,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10453,Xã Phúc Lâm,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10456,Xã Mỹ Thành,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10459,Xã Bột Xuyên,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10462,Xã An Mỹ,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10465,Xã Hồng Sơn,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10468,Xã Lê Thanh,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10471,Xã Xuy Xá,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10474,Xã Phùng Xá,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10477,Xã Phù Lưu Tế,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10480,Xã Đại Hưng,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10483,Xã Vạn Kim,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10486,Xã Đốc Tín,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10489,Xã Hương Sơn,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10492,Xã Hùng Tiến,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10495,Xã An Tiến,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10498,Xã Hợp Tiến,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10501,Xã Hợp Thanh,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
10504,Xã An Phú,282,Huyện Mỹ Đức,01,Thành phố Hà Nội
00688,Phường Quang Trung,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00691,Phường Trần Phú,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00692,Phường Ngọc Hà,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00694,Phường Nguyễn Trãi,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00697,Phường Minh Khai,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00700,Xã Ngọc Đường,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00946,Xã Phương Độ,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00949,Xã Phương Thiện,024,Thành phố Hà Giang,02,Tỉnh Hà Giang
00712,Thị trấn Phó Bảng,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00715,Xã Lũng Cú,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00718,Xã Má Lé,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00721,Thị trấn Đồng Văn,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00724,Xã Lũng Táo,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00727,Xã Phố Là,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00730,Xã Thài Phìn Tủng,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00733,Xã Sủng Là,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00736,Xã Xà Phìn,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00739,Xã Tả Phìn,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00742,Xã Tả Lủng,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00745,Xã Phố Cáo,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00748,Xã Sính Lủng,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00751,Xã Sảng Tủng,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00754,Xã Lũng Thầu,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00757,Xã Hố Quáng Phìn,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00760,Xã Vần Chải,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00763,Xã Lũng Phìn,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00766,Xã Sủng Trái,026,Huyện Đồng Văn,02,Tỉnh Hà Giang
00769,Thị trấn Mèo Vạc,027,Huyện Mèo Vạc,02,Tỉnh Hà Giang
00772,Xã Thượng Phùng,027,Huyện Mèo Vạc,02,Tỉnh Hà Giang
00775,Xã Pải Lủng,027,Huyện Mèo Vạc,02,Tỉnh Hà Giang
00778,Xã Xín Cái,027,Huyện Mèo Vạc,02,Tỉnh Hà Giang
